Accident_Year,Accident_Date_Time,Operator_ID,Operator_Name,Accident_State,Cause_Category,Net_Loss,All_Costs
2015,9/2/2015 12:50 PM,1845,"BUCKEYE PARTNERS, LP",MA,CORROSION,0.0,115500
2015,9/3/2015 1:30 PM,18718,SUNOCO PIPELINE L.P.,TX,OTHER OUTSIDE FORCE DAMAGE,0.1,150001
2015,9/5/2015 3:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,0.0,2545
2015,9/8/2015 12:00 PM,32147,MARATHON PIPE LINE LLC,IN,MATERIAL/WELD/EQUIP FAILURE,0.0,22950
2015,9/8/2015 4:06 PM,15156,SINCLAIR TRANSPORTATION COMPANY,MO,OTHER OUTSIDE FORCE DAMAGE,0.0,103770
2015,9/9/2015 9:00 AM,32147,MARATHON PIPE LINE LLC,TX,INCORRECT OPERATION,75.0,72225
2015,9/9/2015 11:39 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,OTHER OUTSIDE FORCE DAMAGE,20.0,545000
2015,9/10/2015 12:27 AM,39085,RIMROCK MIDSTREAM,KS,INCORRECT OPERATION,3.0,35336
2015,9/11/2015 8:10 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",IL,MATERIAL/WELD/EQUIP FAILURE,2.26,92623
2015,9/11/2015 9:15 AM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,8600
2015,9/13/2015 6:23 PM,32147,MARATHON PIPE LINE LLC,MI,MATERIAL/WELD/EQUIP FAILURE,0.0,274700
2015,9/15/2015 3:35 AM,30782,HARVEST PIPELINE COMPANY,TX,ALL OTHER CAUSES,115.0,11500
2015,9/15/2015 12:30 PM,38933,TESORO LOGISTICS OPERATIONS LLC - SOUTHERN CALIFORNIA,CA,MATERIAL/WELD/EQUIP FAILURE,0.0,15500
2015,9/16/2015 9:34 PM,31174,"SHELL PIPELINE CO., L.P.",CA,MATERIAL/WELD/EQUIP FAILURE,100.0,1200000
2015,9/17/2015 1:00 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,CORROSION,0.0,130000
2015,9/19/2015 7:40 AM,2552,COLONIAL PIPELINE CO,SC,MATERIAL/WELD/EQUIP FAILURE,0.09,6030
2015,9/19/2015 7:45 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",TX,CORROSION,0.0,53000
2015,9/21/2015 8:52 AM,32103,CRIMSON PIPELINE L.P.,CA,CORROSION,0.6,41675
2015,9/21/2015 11:10 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,ALL OTHER CAUSES,0.0,60747
2015,9/21/2015 8:53 PM,2552,COLONIAL PIPELINE CO,VA,ALL OTHER CAUSES,39.67,14642600
2015,9/22/2015 3:30 PM,31189,BP PIPELINE (NORTH AMERICA) INC.,IN,MATERIAL/WELD/EQUIP FAILURE,0.0,766270
2015,9/22/2015 5:10 PM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,2.0,3585
2015,9/23/2015 2:00 PM,1845,"BUCKEYE PARTNERS, LP",MA,CORROSION,0.0,428443
2015,9/24/2015 4:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,ALL OTHER CAUSES,0.0,10250
2015,9/24/2015 9:45 AM,300,"PLAINS PIPELINE, L.P.",TX,CORROSION,0.0,29250
2015,9/24/2015 12:45 PM,32109,"ONEOK NGL PIPELINE, LLC",TX,CORROSION,6.0,134289
2015,9/25/2015 11:30 PM,2552,COLONIAL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.2,300000
2015,9/26/2015 9:00 AM,300,"PLAINS PIPELINE, L.P.",TX,CORROSION,0.0,43349
2015,9/27/2015 11:02 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,OK,MATERIAL/WELD/EQUIP FAILURE,20.0,1600
2015,9/28/2015 9:10 AM,31684,PHILLIPS 66 PIPELINE LLC,CA,OTHER OUTSIDE FORCE DAMAGE,0.0,10300
2015,9/28/2015 10:30 AM,32537,WYOMING PIPELINE COMPANY,WY,CORROSION,0.5,70020
2015,9/29/2015 11:40 AM,31684,PHILLIPS 66 PIPELINE LLC,CA,EXCAVATION DAMAGE,0.0,215600
2015,9/30/2015 1:10 AM,32683,INLAND CORPORATION,OH,MATERIAL/WELD/EQUIP FAILURE,0.0,45020
2015,9/30/2015 10:30 AM,31684,PHILLIPS 66 PIPELINE LLC,TX,INCORRECT OPERATION,0.0,5300
2015,10/2/2015 6:08 PM,300,"PLAINS PIPELINE, L.P.",TX,INCORRECT OPERATION,0.0,11607
2015,10/4/2015 10:30 AM,31684,PHILLIPS 66 PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,3025
2015,10/5/2015 11:18 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,INCORRECT OPERATION,0.0,1173341
2015,10/6/2015 9:40 PM,26125,CALNEV PIPELINE CO,CA,MATERIAL/WELD/EQUIP FAILURE,0.0,11013
2015,10/7/2015 9:30 AM,22855,"KOCH PIPELINE COMPANY, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,1.38,133479
2015,10/7/2015 2:00 PM,300,"PLAINS PIPELINE, L.P.",WY,MATERIAL/WELD/EQUIP FAILURE,0.0,56
2015,10/7/2015 4:00 PM,32537,WYOMING PIPELINE COMPANY,WY,EXCAVATION DAMAGE,0.5,410
2015,10/8/2015 5:20 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,PA,INCORRECT OPERATION,5.0,40
2015,10/9/2015 7:25 AM,300,"PLAINS PIPELINE, L.P.",MS,CORROSION,0.0,2359
2015,10/10/2015 10:40 AM,6911,GULF STATE PIPELINE CO INC,TX,EXCAVATION DAMAGE,0.0,4350
2015,10/11/2015 1:41 AM,32537,WYOMING PIPELINE COMPANY,WY,CORROSION,0.0,810
2015,10/11/2015 12:30 PM,2170,CENEX PIPELINE LLC,MT,MATERIAL/WELD/EQUIP FAILURE,0.0,5935
2015,10/12/2015 2:35 AM,39349,"USG WHEATLAND PIPELINE, LLC",ND,MATERIAL/WELD/EQUIP FAILURE,2.0,375131
2015,10/12/2015 9:54 AM,32537,WYOMING PIPELINE COMPANY,WY,CORROSION,1.0,2240
2015,10/12/2015 11:30 AM,31957,KINDER MORGAN WINK PIPELINE LLC ,TX,CORROSION,8.0,174792
2015,10/13/2015 10:00 AM,18718,SUNOCO PIPELINE L.P.,TX,EXCAVATION DAMAGE,0.0,5026
2015,10/13/2015 8:00 PM,18718,SUNOCO PIPELINE L.P.,PA,INCORRECT OPERATION,0.0,47892
2015,10/15/2015 7:45 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,10.0,123584
2015,10/15/2015 4:10 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,MATERIAL/WELD/EQUIP FAILURE,0.2,304000
2015,10/15/2015 4:10 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,MATERIAL/WELD/EQUIP FAILURE,0.2,375000
2015,10/15/2015 4:25 PM,31454,"NUSTAR LOGISTICS, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,47584
2015,10/16/2015 12:00 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",TX,CORROSION,0.0,32088
2015,10/16/2015 2:02 PM,1845,"BUCKEYE PARTNERS, LP",IL,EXCAVATION DAMAGE,12.0,436800
2015,10/19/2015 5:00 AM,39183,"MEDALLION OPERATING COMPANY, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,2.0,15280
2015,10/19/2015 10:00 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,LA,MATERIAL/WELD/EQUIP FAILURE,0.05,162001
2015,10/20/2015 7:30 AM,4906,EXXONMOBIL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,25575
2015,10/21/2015 9:15 AM,2552,COLONIAL PIPELINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,0.0,133000
2015,10/21/2015 9:50 AM,1845,"BUCKEYE PARTNERS, LP",OH,CORROSION,0.0,46280
2015,10/22/2015 6:05 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,0.0,354261
2015,10/22/2015 10:26 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.5,70
2015,10/22/2015 11:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,0.0,75117
2015,10/23/2015 11:20 AM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",TX,CORROSION,5.0,107000
2015,10/23/2015 7:50 PM,39023,DOUBLE EAGLE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,19949
2015,10/24/2015 6:02 AM,300,"PLAINS PIPELINE, L.P.",TX,INCORRECT OPERATION,0.0,19550
2015,10/26/2015 9:30 AM,2387,CITGO PIPELINE CO,TX,NATURAL FORCE DAMAGE,20.0,1775840
2015,10/26/2015 12:10 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,ALL OTHER CAUSES,0.0,16200
2015,10/27/2015 12:52 PM,31957,KINDER MORGAN WINK PIPELINE LLC ,TX,CORROSION,0.0,46658
2015,10/27/2015 2:30 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,0.0,3000
2015,10/27/2015 4:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,15851
2015,10/28/2015 1:24 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,3.0,274836
2015,10/28/2015 3:01 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",NM,MATERIAL/WELD/EQUIP FAILURE,0.35,6350
2015,10/29/2015 5:56 AM,39145,ENBRIDGE STORAGE (CUSHING) L.L.C.,OK,INCORRECT OPERATION,0.0,6600
2015,10/29/2015 10:45 AM,32537,WYOMING PIPELINE COMPANY,WY,CORROSION,4.0,1060
2015,10/29/2015 11:30 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,1000
2015,10/30/2015 10:24 AM,32537,WYOMING PIPELINE COMPANY,WY,CORROSION,4.0,760
2015,10/30/2015 11:30 AM,32537,WYOMING PIPELINE COMPANY,WY,CORROSION,4.0,47150
2015,11/1/2015 1:24 AM,39307,"VITOL MIDSTREAM, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,19.0,20800
2015,11/1/2015 8:58 AM,31888,CENTURION PIPELINE L.P.,TX,CORROSION,38.0,23288
2015,11/2/2015 7:30 AM,2552,COLONIAL PIPELINE CO,GA,CORROSION,0.0,171374
2015,11/2/2015 9:30 AM,32537,WYOMING PIPELINE COMPANY,WY,CORROSION,10.0,14135
2015,11/2/2015 10:10 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,19010
2015,11/3/2015 10:28 AM,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,TX,MATERIAL/WELD/EQUIP FAILURE,24.0,547
2015,11/3/2015 11:20 AM,31672,"CHAPARRAL ENERGY, LLC",OK,CORROSION,6.0,10000
2015,11/3/2015 3:50 PM,1845,"BUCKEYE PARTNERS, LP",NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,600
2015,11/3/2015 11:54 PM,18092,"SFPP, LP",OR,MATERIAL/WELD/EQUIP FAILURE,0.0,19504
2015,11/4/2015 11:16 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,WY,MATERIAL/WELD/EQUIP FAILURE,0.2,27580
2015,11/4/2015 4:30 PM,31174,"SHELL PIPELINE CO., L.P.",CA,INCORRECT OPERATION,0.0,10000
2015,11/4/2015 11:15 PM,39105,VALERO PARTNERS OPERATING CO. LLC,TX,NATURAL FORCE DAMAGE,30.0,10329
2015,11/5/2015 5:15 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,196960
2015,11/5/2015 5:52 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",OK,EXCAVATION DAMAGE,51.0,466625
2015,11/5/2015 6:00 PM,32109,"ONEOK NGL PIPELINE, LLC",TX,INCORRECT OPERATION,0.1,1002
2015,11/6/2015 3:25 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,1150
2015,11/6/2015 1:23 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,WY,MATERIAL/WELD/EQUIP FAILURE,0.2,27580
2015,11/7/2015 12:00 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,WY,MATERIAL/WELD/EQUIP FAILURE,0.2,27580
2015,11/9/2015 8:00 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",MN,MATERIAL/WELD/EQUIP FAILURE,0.0,339771
2015,11/9/2015 3:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",MN,EXCAVATION DAMAGE,0.0,252687
2015,11/10/2015 2:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,3665
2015,11/10/2015 4:30 PM,22442,WEST TEXAS GULF PIPELINE CO,TX,INCORRECT OPERATION,1.0,68041
2015,11/11/2015 9:00 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,5.0,6200
2015,11/11/2015 12:15 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,WY,MATERIAL/WELD/EQUIP FAILURE,0.2,27580
2015,11/11/2015 9:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",MN,MATERIAL/WELD/EQUIP FAILURE,0.0,8015
2015,11/12/2015 1:45 PM,39286,"ENERGY XXI USA, INC",LA,INCORRECT OPERATION,0.0,10000
2015,11/14/2015 7:45 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,INCORRECT OPERATION,0.7,3077
2015,11/16/2015 9:00 PM,2552,COLONIAL PIPELINE CO,VA,MATERIAL/WELD/EQUIP FAILURE,0.0,4236
2015,11/17/2015 11:30 AM,39084,"CRIMSON GULF, LLC",LA,NATURAL FORCE DAMAGE,220.0,1807920
2015,11/17/2015 5:10 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",TX,INCORRECT OPERATION,0.47,52952
2015,11/18/2015 8:00 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,1.0,44884
2015,11/18/2015 1:00 PM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,2.0,12075
2015,11/20/2015 9:30 AM,31672,"CHAPARRAL ENERGY, LLC",OK,MATERIAL/WELD/EQUIP FAILURE,1181.0,2825
2015,11/21/2015 7:50 AM,31476,ROSE ROCK MIDSTREAM L.P.,KS,MATERIAL/WELD/EQUIP FAILURE,0.0,30344
2015,11/23/2015 10:30 AM,2552,COLONIAL PIPELINE CO,NC,MATERIAL/WELD/EQUIP FAILURE,0.0,145310
2015,11/25/2015 11:00 PM,32099,ENERGY TRANSFER COMPANY,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,13540
2015,11/27/2015 7:00 AM,39105,VALERO PARTNERS OPERATING CO. LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,404727
2015,11/30/2015 11:20 AM,32551,"BKEP PIPELINE, LLC",OK,CORROSION,14.0,45200
2015,12/1/2015 7:15 AM,39307,"VITOL MIDSTREAM, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,4.0,13900
2015,12/1/2015 9:50 AM,32080,"CCPS TRANSPORTATION, LLC",IL,INCORRECT OPERATION,0.0,40040
2015,12/1/2015 10:10 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,CORROSION,0.0,291898
2015,12/2/2015 1:00 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,5015
2015,12/3/2015 10:12 AM,32099,ENERGY TRANSFER COMPANY,TX,OTHER OUTSIDE FORCE DAMAGE,443.0,50061
2015,12/4/2015 7:00 AM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,2635
2015,12/8/2015 1:38 AM,32103,CRIMSON PIPELINE L.P.,CA,EXCAVATION DAMAGE,1.0,525700
2015,12/10/2015 9:45 AM,31174,"SHELL PIPELINE CO., L.P.",CA,INCORRECT OPERATION,0.0,30000
2015,12/11/2015 10:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,NM,CORROSION,0.0,9045
2015,12/14/2015 1:45 PM,300,"PLAINS PIPELINE, L.P.",TX,CORROSION,0.0,23600
2015,12/14/2015 10:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,2525
2015,12/15/2015 5:30 PM,31174,"SHELL PIPELINE CO., L.P.",CA,INCORRECT OPERATION,0.47,205030
2015,12/16/2015 11:20 AM,31672,"CHAPARRAL ENERGY, LLC",OK,MATERIAL/WELD/EQUIP FAILURE,21.0,11655
2015,12/17/2015 1:12 PM,32109,"ONEOK NGL PIPELINE, LLC",TX,CORROSION,0.02,140953
2015,12/18/2015 7:30 AM,300,"PLAINS PIPELINE, L.P.",OK,CORROSION,0.0,9799
2015,12/21/2015 2:20 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",TX,CORROSION,0.0,450172
2015,12/23/2015 8:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",IA,ALL OTHER CAUSES,8.0,190700
2015,12/24/2015 3:20 PM,26086,SEADRIFT PIPELINE CORP,TX,MATERIAL/WELD/EQUIP FAILURE,0.8,513
2015,12/25/2015 10:10 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,13350
2016,1/1/2016 11:00 AM,31684,PHILLIPS 66 PIPELINE LLC,TX,CORROSION,0.35,22800
2016,1/3/2016 6:13 PM,300,"PLAINS PIPELINE, L.P.",TX,OTHER OUTSIDE FORCE DAMAGE,250.0,451950
2016,1/4/2016 12:15 PM,31684,PHILLIPS 66 PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.35,110
2016,1/4/2016 1:10 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",IL,INCORRECT OPERATION,0.0,85492
2016,1/5/2016 8:00 AM,15674,PLANTATION PIPE LINE CO,MS,MATERIAL/WELD/EQUIP FAILURE,0.0,195095
2016,1/8/2016 5:15 AM,26085,"PLAINS MARKETING, L.P.",OK,INCORRECT OPERATION,0.0,8000
2016,1/8/2016 6:47 AM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,22925
2016,1/8/2016 8:29 AM,2552,COLONIAL PIPELINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,2834.0,4200000
2016,1/8/2016 2:15 PM,12470,MID - VALLEY PIPELINE CO,KY,CORROSION,0.0,43800
2016,1/11/2016 11:23 AM,31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",KS,MATERIAL/WELD/EQUIP FAILURE,140.0,50160
2016,1/12/2016 3:20 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",OK,MATERIAL/WELD/EQUIP FAILURE,1.0,23000
2016,1/12/2016 10:45 AM,2552,COLONIAL PIPELINE CO,NY,MATERIAL/WELD/EQUIP FAILURE,0.01,26026
2016,1/12/2016 11:40 AM,32147,MARATHON PIPE LINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.2,14
2016,1/13/2016 6:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,NM,MATERIAL/WELD/EQUIP FAILURE,0.0,3560
2016,1/13/2016 9:50 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,NM,INCORRECT OPERATION,0.0,1515
2016,1/13/2016 1:10 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",OK,CORROSION,0.0,20511
2016,1/15/2016 4:30 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,KS,MATERIAL/WELD/EQUIP FAILURE,149.0,562819
2016,1/15/2016 5:30 PM,30826,WILLIAMS FIELD SERVICES,WY,NATURAL FORCE DAMAGE,1.1,1200
2016,1/15/2016 7:00 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",NM,MATERIAL/WELD/EQUIP FAILURE,0.24,114050
2016,1/17/2016 2:05 PM,39149,IMTT-BAYONNE,NJ,CORROSION,319.0,77902
2016,1/18/2016 10:15 AM,26134,EXXONMOBIL OIL CORP - WEST COAST,CA,MATERIAL/WELD/EQUIP FAILURE,0.0,500
2016,1/19/2016 3:35 PM,31570,TESORO HIGH PLAINS PIPELINE COMPANY LLC,ND,MATERIAL/WELD/EQUIP FAILURE,0.0,7530
2016,1/20/2016 7:25 AM,18718,SUNOCO PIPELINE L.P.,NJ,NATURAL FORCE DAMAGE,0.0,13616
2016,1/20/2016 8:05 AM,9175,JAYHAWK PIPELINE LLC,KS,MATERIAL/WELD/EQUIP FAILURE,0.85,11606
2016,1/21/2016 3:34 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,1.0,200
2016,1/22/2016 9:00 AM,22430,WEST SHORE PIPELINE CO,IL,MATERIAL/WELD/EQUIP FAILURE,0.0,22600
2016,1/22/2016 3:00 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,CORROSION,1.0,1095819
2016,1/22/2016 4:30 PM,32109,"ONEOK NGL PIPELINE, LLC",TX,CORROSION,0.02,75353
2016,1/22/2016 5:30 PM,2552,COLONIAL PIPELINE CO,AL,CORROSION,0.0,24300
2016,1/23/2016 7:10 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,OTHER OUTSIDE FORCE DAMAGE,0.0,25025
2016,1/23/2016 10:00 AM,11551,"DELEK LOGISTICS OPERATING, LLC.",TX,CORROSION,20.0,736418
2016,1/26/2016 8:00 AM,31684,PHILLIPS 66 PIPELINE LLC,TX,INCORRECT OPERATION,0.0,5290
2016,1/26/2016 8:35 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,IN,MATERIAL/WELD/EQUIP FAILURE,53.0,149322
2016,1/26/2016 10:45 AM,31045,"GENESIS PIPELINE USA, L.P.",MS,MATERIAL/WELD/EQUIP FAILURE,0.0,177352
2016,1/27/2016 2:00 PM,2552,COLONIAL PIPELINE CO,NC,MATERIAL/WELD/EQUIP FAILURE,0.0,50700
2016,1/27/2016 2:04 PM,31570,TESORO HIGH PLAINS PIPELINE COMPANY LLC,ND,MATERIAL/WELD/EQUIP FAILURE,0.0,15000
2016,1/28/2016 8:00 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,15006
2016,1/28/2016 9:00 PM,39080,GLASS MOUNTAIN PIPELINE,OK,ALL OTHER CAUSES,0.0,30600
2016,1/29/2016 10:00 AM,300,"PLAINS PIPELINE, L.P.",WY,CORROSION,0.0,2050
2016,1/29/2016 10:20 AM,15674,PLANTATION PIPE LINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,0.0,9490
2016,1/29/2016 2:40 PM,31189,BP PIPELINE (NORTH AMERICA) INC.,IL,CORROSION,0.0,75015
2016,1/30/2016 8:35 AM,2552,COLONIAL PIPELINE CO,AL,MATERIAL/WELD/EQUIP FAILURE,0.12,725300
2016,1/31/2016 1:05 PM,39090,"NUTAAQ PIPELINE, LLC",AK,MATERIAL/WELD/EQUIP FAILURE,0.0,1802
2016,2/1/2016 11:57 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",WI,ALL OTHER CAUSES,0.0,22764
2016,2/3/2016 8:15 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,3.5,42451
2016,2/3/2016 6:00 PM,12470,MID - VALLEY PIPELINE CO,OH,MATERIAL/WELD/EQUIP FAILURE,0.0,15000
2016,2/7/2016 8:15 AM,300,"PLAINS PIPELINE, L.P.",TX,CORROSION,0.0,43080
2016,2/7/2016 8:45 AM,32537,WYOMING PIPELINE COMPANY,WY,MATERIAL/WELD/EQUIP FAILURE,10.0,4020
2016,2/8/2016 2:00 PM,30834,TIDELANDS OIL PRODUCTION COMPANY,CA,CORROSION,0.0,4015
2016,2/8/2016 7:40 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,INCORRECT OPERATION,0.0,9530
2016,2/10/2016 8:15 AM,2552,COLONIAL PIPELINE CO,VA,MATERIAL/WELD/EQUIP FAILURE,0.0,1150
2016,2/10/2016 1:25 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,OH,INCORRECT OPERATION,0.0,97752
2016,2/11/2016 8:30 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.1,470821
2016,2/11/2016 9:20 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,15.0,368240
2016,2/11/2016 7:55 PM,39264,"FRONTIER ENERGY SERVICES, L.L.C.",NM,INCORRECT OPERATION,60.0,188000
2016,2/12/2016 8:00 AM,39055,"JP ENERGY PERMIAN, LLC",TX,INCORRECT OPERATION,0.0,7300
2016,2/12/2016 1:29 PM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,IA,MATERIAL/WELD/EQUIP FAILURE,0.29,4092
2016,2/12/2016 7:45 PM,32450,"ROADRUNNER PIPELINE, L.L.C.",TX,MATERIAL/WELD/EQUIP FAILURE,14.0,11900
2016,2/14/2016 8:05 AM,39145,ENBRIDGE STORAGE (CUSHING) L.L.C.,OK,MATERIAL/WELD/EQUIP FAILURE,0.0,187300
2016,2/14/2016 9:00 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,20.0,47020
2016,2/16/2016 6:45 AM,39191,CONSOLIDATED EDISON CO OF NY,NY,CORROSION,0.0,1091961
2016,2/16/2016 12:05 PM,31045,"GENESIS PIPELINE USA, L.P.",MS,NATURAL FORCE DAMAGE,30.0,1830055
2016,2/16/2016 2:30 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",SD,NATURAL FORCE DAMAGE,0.0,203120
2016,2/16/2016 5:35 PM,31476,ROSE ROCK MIDSTREAM L.P.,KS,CORROSION,0.0,22750
2016,2/17/2016 10:30 AM,32147,MARATHON PIPE LINE LLC,IN,MATERIAL/WELD/EQUIP FAILURE,0.0,10509
2016,2/17/2016 11:35 PM,26085,"PLAINS MARKETING, L.P.",OK,INCORRECT OPERATION,0.0,140000
2016,2/18/2016 7:45 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,LA,INCORRECT OPERATION,0.1,1
2016,2/19/2016 9:00 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,6000
2016,2/20/2016 1:00 PM,1845,"BUCKEYE PARTNERS, LP",NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,10600
2016,2/22/2016 7:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,MATERIAL/WELD/EQUIP FAILURE,0.0,10515
2016,2/22/2016 11:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,CORROSION,0.0,23000
2016,2/22/2016 12:25 PM,39149,IMTT-BAYONNE,NJ,MATERIAL/WELD/EQUIP FAILURE,59.0,2637468
2016,2/22/2016 4:00 PM,31555,KINDER MORGAN CO2 CO. LP,CO,MATERIAL/WELD/EQUIP FAILURE,223.0,9475
2016,2/23/2016 1:15 AM,1845,"BUCKEYE PARTNERS, LP",NJ,MATERIAL/WELD/EQUIP FAILURE,0.64,230923
